,id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,actor_names,actor_characters,director_names,genres_list
12,tm141715,The Phantom of the Opera,MOVIE,"A grotesquely disfigured composer known as ""The Phantom"" haunts Paris' opera house, where he's secretly grooming Christine Daae to be an opera diva. Luring her to his remote underground lair, The Phantom declares his love. But Christine loves Raoul de Chagny and plans to elope with him. When The Phantom learns this, he abducts Christine.",1925,Unknown,101,['horror'],['US'],0,tt0016220,7.5,18190.0,7.428,7.2,"['Lon Chaney', 'Mary Philbin', 'Norman Kerry', 'Arthur Edmund Carewe', 'Gibson Gowland', 'John St. Polis', 'Snitz Edwards', 'Virginia Pearson', 'Olive Ann Alcorn', 'Betty Van Allen', 'Betty Arthur', 'Joseph Belmont', 'Alexander Bevani', 'Earl Gordon Bostwick', 'Ethel Broadhurst', 'Edward Cecil', 'Ruth Clifford', 'Chester Conklin', 'Roy Coulson', 'Bruce Covington', 'Ward Crane', 'George Davis', 'Madame Fiorenza', 'Alan George', 'Cesare Gravina', 'William Humphrey', 'Carla Laemmle', 'Grace Marvin', 'John Miljan', 'Edith Murgatroyd', 'Templar Saxe', 'Bernard Siegel', 'William Tyroler', 'Vola Vale', 'Ellinor Vanderveer', 'Anton Vaverka', 'Josephine Haynes Webster', 'George B. Williams', 'Ed Wolff']","['Erik, The Phantom', 'Christine Daaé', 'Vicomte Raoul de Chagny', 'Ledoux', 'Simon Buquet', 'Comte Philip de Chagny', 'Florine Papillon', 'Carlotta', 'La Sorelli (uncredited)', 'Ballerina (uncredited)', 'Ballet Dancer (uncredited)', 'Stage Manager (uncredited)', 'Mephistopheles (uncredited)', 'Minor Role (uncredited)', 'Frightened Ballerina (uncredited)', 'Faust (uncredited)', 'Ballerina (uncredited)', 'Orderly (uncredited)', 'The Jester (uncredited)', 'M. Moncharmin (uncredited)', 'Count Ruboff (uncredited)', ""Guard at Christine's Door (uncredited)"", 'Mme. Giry - Keeper of the Box (uncredited)', 'Undetermined Secondary Role (uncredited)', 'Manager (uncredited)', 'M. Debienne (uncredited)', 'Prima Ballerina (uncredited)', 'Martha (uncredited)', 'Valentin (uncredited)', 'Mama Valerius (uncredited)', 'Bit Role in Faust (uncredited)', 'Joseph Buquet (uncredited)', 'Director of Opera Orchestra (uncredited)', 'Ballerina / Christines Maid (uncredited)', 'Operagoer (uncredited)', 'Prompter (uncredited)', 'Ballerina (uncredited)', 'M. Ricard (uncredited)', 'Mob Leader at Finale (uncredited)']",['Rupert Julian'],"[""['horror']""]"
13,tm112415,Tell Your Children,MOVIE,"High-school principal Dr. Alfred Carroll relates to an audience of parents that marijuana can have devastating effects on teens: a drug supplier entices several restless teens, Mary and Jimmy Lane, sister and brother, and Bill, Mary's boyfriend, into frequenting a reefer house. Gradually, Bill and Jimmy are drawn into smoking dope, which affects their family lives.",1938,PG,66,"['drama', 'crime']",['US'],0,tt0028346,3.7,8617.0,5.412,4.1,"['Dorothy Short', 'Kenneth Craig', 'Lillian Miles', ""Dave O'Brien"", 'Thelma White', 'Carleton Young', 'Warren McCollum', 'Patricia Royale', 'Joseph Forte', 'Harry Harvey Jr.', 'Richard Alexander', 'Bob Burns', 'Lester Dorr', 'Phil Dunham', 'Edward Earle', 'Frank LaRue', 'Edward LeSaint', 'Mary MacLaren', 'Walter McGrail', 'Edmund Mortimer', ""Frank O'Connor"", 'William Royle', 'Marin Sais', 'Forrest Taylor', 'Dan Wolheim']","['Mary', 'Bill', 'Blanche', 'Ralph', 'Mae', 'Jack', 'Jimmy', 'Agnes', 'Dr. Carroll', 'Junior', 'Pete Daley (uncredited)', 'Juror (uncredited)', 'Joe the Bartender (uncredited)', 'Juror (uncredited)', 'FBI Investigator Mr. Wayne (uncredited)', ""Bill's Lawyer (uncredited)"", 'Judge (uncredited)', 'Mrs. Lane (uncredited)', 'The Boss (uncredited)', 'Henry Harper (uncredited)', 'Jury Foreman (uncredited)', 'Prosecuting Attorney (uncredited)', 'Mrs. Harper (uncredited)', ""Blanche's Lawyer (uncredited)"", 'Pete Daley (uncredited)']",['Louis J. Gasnier'],"[""['drama'"", ""'crime']""]"
14,tm2838,The Most Dangerous Game,MOVIE,"When legendary hunter Bob Rainsford is shipwrecked on the perilous reefs surrounding a mysterious island, he finds himself the guest of the reclusive and eccentric Count Zaroff. While he is very gracious at first, Zaroff eventually forces Rainsford and two other shipwreck survivors, brother and sister Eve and Martin Towbridge, to participate in a sadistic game of cat and mouse in which they are the prey and he is the hunter.",1932,Unknown,63,"['thriller', 'horror', 'action']",['US'],0,tt0023238,7.1,12203.0,8.828,7.0,"['Joel McCrea', 'Fay Wray', 'Robert Armstrong', 'Leslie Banks', 'Noble Johnson', 'Steve Clemente', 'William B. Davidson', ""Oscar 'Dutch' Hendrian"", 'James Flavin', 'Hale Hamilton', 'Landers Stevens']","['Robert Rainsford', 'Eve Trowbridge', 'Martin Trowbridge', 'Count Zaroff', 'Ivan', 'Tartar', 'Captain (uncredited)', 'Tartar Servant (uncredited)', 'First Mate on Yacht (uncredited)', 'Bill Woodman (uncredited)', ""Yacht Passenger 'Doc' (uncredited)""]","['Irving Pichel', 'Ernest B. Schoedsack']","[""['thriller'"", ""'horror'"", ""'action']""]"
15,tm155610,Wuthering Heights,MOVIE,"The Earnshaws are Yorkshire farmers during the early 19th Century. One day, Mr. Earnshaw returns from a trip to the city, bringing with him a ragged little boy called Heathcliff. Earnshaw's son, Hindley, resents the child, but Heathcliff becomes companion and soulmate to Hindley's sister, Catherine. After her parents die, Cathy and Heathcliff grow up wild and free on the moors and despite the continued enmity between Hindley and Heathcliff they're happy -- until Cathy meets Edgar Linton, the son of a wealthy neighbor.",1939,Unknown,104,"['drama', 'romance']",['US'],0,tt0032145,7.5,17956.0,12.336,7.3,"['Merle Oberon', 'Laurence Olivier', 'David Niven', 'Flora Robson', 'Donald Crisp', 'Geraldine Fitzgerald', 'Hugh Williams', 'Leo G. Carroll', 'Miles Mander', 'Cecil Kellaway', 'Cecil Humphreys', 'Sarita Wooton', 'Rex Downing', 'Douglas Scott', 'Frank Benson', 'Romaine Callender', 'Richard Clucas', 'Vernon Downing', 'Alice Ehlers', 'Harold Entwistle', 'Peter Gowland', 'Helena Grant', 'Sam Harris', 'Susanne Leach', 'Tommy Martin', 'Edmund Mortimer', 'Schuyler Standish', 'William Stelling', 'Diane Williams', 'Eric Wilton', 'Philip Winter']","[""Catherine 'Cathy' Earnshaw Linton"", 'Heathcliff', 'Edgar Linton', 'Ellen Dean', 'Dr. Kenneth', 'Isabella Linton', 'Hindley Earnshaw', 'Joseph', 'Lockwood', 'Earnshaw', 'Judge Linton', 'Cathy as a Child', 'Heathcliff as a Child', 'Hindley as a Child', 'Heathcliff Servant (uncredited)', 'Robert (uncredited)', 'Little Boy (uncredited)', 'Giles (uncredited)', 'Madame Ehlers (uncredited)', 'Beadle (uncredited)', 'Dancer (uncredited)', 'Miss Hudkins (uncredited)', 'Party Guest / Wedding Guest (uncredited)', 'Guest (uncredited)', 'Little Boy (uncredited)', 'Party Guest (uncredited)', 'Little Boy (uncredited)', 'Dancer (uncredited)', 'Little Girl (uncredited)', 'Linton Servant (uncredited)', ""Cathy's Partner (uncredited)""]",['William Wyler'],"[""['drama'"", ""'romance']""]"
16,tm3781,The Woman in the Window,MOVIE,A seductive woman gets an innocent professor mixed up in murder.,1944,Unknown,99,"['drama', 'thriller', 'crime']",['US'],0,tt0037469,7.6,15909.0,6.018,7.5,"['Edward G. Robinson', 'Joan Bennett', 'Raymond Massey', 'Edmund Breon', 'Dan Duryea', 'Thomas E. Jackson', 'Dorothy Peterson', 'Arthur Loft', 'Frank Dawson', 'Robert Blake', 'Frances Morris', 'Iris Adrian', 'Brandon Beach', 'Paul Bradley', 'James Carlisle', 'Fred Hueston', 'Sheldon Jett', 'Jack W. Johnston', 'Charles Meakin', 'Harold Minjir', 'Wedgwood Nowell', 'Louis Payne', 'Scott Seaton', 'Wyndham Standing', 'Larry Steers', 'Don Brodie', 'Frank Melton', 'Claire Carleton', 'Eddy Chandler', 'Tom Dillon', 'Freddie Chapman', 'Alec Craig', 'Hal Craig', 'Joe Devlin', 'Ralph Dunn', 'Bess Flowers', 'Jack Gardner', 'Jack Gargan', 'James Harrison', 'Fred Graham', 'Tom Hanlon', 'Harry Hayden', 'Donald Kerr', 'Frank McLure', 'George McFarland', 'Frank Mills', ""Anne O'Neal"", 'Dave Pepper', 'Fred Rapport', 'Alexander Pollard', 'Arthur Space', 'Anne Loos']","['Professor Richard Wanley', 'Alice Reed', 'Dist. Attorney Frank Lalor', 'Dr. Michael Barkstane', 'Heidt / Tim, the Doorman', 'Inspector Jackson', 'Mrs. Wanley', 'Claude Mazard / Frank Howard / Charlie the Hatcheck Man', 'Collins, the Steward', 'Dickie Wanley (uncredited)', 'Stenographer (uncredited)', 'Streetwalker (uncredited)', 'Man at Club (uncredited)', 'Man at Club (uncredited)', 'Man at Club (uncredited)', 'Man at Club (uncredited)', 'Man at Club (uncredited)', 'Man at Club (uncredited)', 'Man at Club (uncredited)', 'Man at Club (uncredited)', 'Man at Club (uncredited)', 'Man at Club (uncredited)', 'Man at Club (uncredited)', 'Man at Club (uncredited)', 'Man at Club (uncredited)', 'Onlooker at Gallery (uncredited)', 'Onlooker at Gallery (uncredited)', 'Blonde (uncredited)', 'Police Driver (uncredited)', 'Police Officer Dillon (uncredited)', 'Boy with Mother (uncredited)', 'Garage Man (uncredited)', 'News Vendor (uncredited)', 'Toll Collector on Henry Hudson Parkway (uncredited)', 'Traffic Cop (uncredited)', 'Bar Patron (uncredited)', ""Fred, the District Attorney's Chauffeur (uncredited)"", 'Club Steward (uncredited)', 'Club Steward (uncredited)', 'Motorcycle Cop (uncredited)', 'Radio Announcer (uncredited)', 'Pharmacist (uncredited)', 'First Elevator Operator (uncredited)', 'Elevator Operator (uncredited)', ""Boy Scout who finds Mazard's Body (uncredited)"", 'Charlie the Garage Helper (uncredited)', 'Mother by Elevator (uncredited)', 'Club Member (uncredited)', 'Club Manager (uncredited)', 'William the Headwaiter (uncredited)', 'Captain Kennedy (uncredited)', 'Stenographer']",['Fritz Lang'],"[""['drama'"", ""'thriller'"", ""'crime']""]"
17,tm3541,"Steamboat Bill, Jr.",MOVIE,The just out of college effete son of a no-nonsense steamboat captain comes to visit his father whom he's not seen since he was little.,1928,Unknown,70,"['drama', 'romance', 'family', 'action', 'comedy']",['US'],0,tt0019421,7.8,14499.0,7.754,7.7,"['Buster Keaton', 'Ernest Torrence', 'Tom McGuire', 'Marion Byron', 'Tom Lewis', 'James T. Mack']","[""William 'Willie' Canfield Jr."", ""William 'Steamboat Bill' Canfield Sr."", ""John James 'J.J.' King"", ""J.J. King's Daughter Kitty"", 'First and Last Mate Tom Carter', 'Minister (uncredited)']","['Charles Reisner', 'Buster Keaton']","[""['drama'"", ""'romance'"", ""'family'"", ""'action'"", ""'comedy']""]"
18,tm82560,The Little Foxes,MOVIE,"The ruthless, moneyed Hubbard clan lives in, and poisons, their part of the deep South at the turn of the 20th century. Regina Giddons née Hubbard has her daughter under her thumb. Mrs. Giddons is estranged from her husband, who is convalescing in Baltimore and suffers from a terminal illness. But she needs him home, and will manipulate her daughter to help bring him back. She has a sneaky business deal that she's cooking up with her two elder brothers, Oscar and Ben. Oscar has a flighty, unhappy wife and a dishonest worm of a son. Will the daughter have to marry this contemptible cousin? Who will she grow up to be - her mother or her aunt? Or can she escape the fate of both?",1941,Unknown,115,"['romance', 'drama']",['US'],0,tt0033836,7.9,11775.0,5.906,7.5,"['Bette Davis', 'Herbert Marshall', 'Teresa Wright', 'Richard Carlson', 'Dan Duryea', 'Patricia Collinge', 'Charles Dingle', 'Carl Benton Reid', 'Jessica Grayson', 'John Marriott', 'Russell Hicks', 'Lucien Littlefield', 'Virginia Brissac', 'Terry Nibert', ""Henry 'Hot Shot' Thomas"", 'Charles R. Moore', 'Hooper Atchley', 'Al Bridge', 'Tex Driscoll', 'Jesse Graves', 'Lew Kelly', 'Henry Roquemore', 'Kenny Washington']","['Regina Hubbard Giddens', 'Horace Giddens', 'Alexandra ""Zan"" Giddens', 'David Hewitt', 'Leo Hubbard', 'Birdie Hubbard', 'Ben Hubbard', 'Oscar Hubbard', 'Addie', 'Cal', 'William Marshall', 'Manders', 'Mrs. Hewitt', 'Julia', 'Harold', 'Simon', 'Party Guest (uncredited)', 'Dawson (uncredited)', 'Bank Customer (uncredited)', 'Headwaiter (uncredited)', 'Train Companion (uncredited)', 'Depositor (uncredited)', 'Servant (uncredited)']",['William Wyler'],"[""['romance'"", ""'drama']""]"
19,tm64852,Stella Dallas,MOVIE,"After divorcing a society man, a small-town woman tries to build a better life for their daughter.",1937,Unknown,106,"['drama', 'romance']",['US'],0,tt0029608,7.4,5440.0,5.377,6.9,"['Barbara Stanwyck', 'John Boles', 'Anne Shirley', ""Barbara O'Neil"", 'Alan Hale', 'Marjorie Main', 'George Walcott', 'Ann Shoemaker', 'Tim Holt', 'Nella Walker', 'Bruce Satterlee', 'Jimmy Butler', 'Jack Egger', 'Dickie Jones', 'Jessie Arnold', 'Harlan Briggs', 'Heinie Conklin', 'Laraine Day', 'Ann Doran', 'Lester Dorr', 'Etta McDaniel', 'Forbes Murray', 'Lynne Roberts', 'Paul Stanton', 'Bert Stevens', 'Lillian Yarbo']","['Stella Dallas', 'Stephen Dallas', 'Laurel ""Lorrie"" Dallas', 'Helen Morrison', 'Ed Munn', 'Mrs. Martin', 'Charlie Martin', 'Miss Margaret Phillibrown', 'Richard Grosvenor III', 'Mrs. Grosvenor', ""Cornelius 'Con' Morrison"", 'Con Morrison - Grown Up', 'John Morrison', 'Lee Morrison', ""Ed's Landlady (uncredited)"", 'Mr. Beamer (uncredited)', 'Train Passenger (uncredited)', 'Girl at Soda Shop / Train Passenger (uncredited)', 'Undetermined Secondary Role (uncredited)', 'Man on Train (uncredited)', 'Agnes (uncredited)', ""Stephen's Business Friend (uncredited)"", 'Student (uncredited)', 'Arthur W. Morley (uncredited)', 'Guest at River Club (uncredited)', 'Gladys (uncredited)']",['King Vidor'],"[""['drama'"", ""'romance']""]"
20,tm120863,Dodsworth,MOVIE,A retired auto manufacturer and his wife take a long-planned European vacation only to find that they want very different things from life.,1936,Unknown,101,"['romance', 'drama']",['US'],0,tt0027532,7.8,9063.0,6.1,7.2,"['Walter Huston', 'Ruth Chatterton', 'Paul Lukas', 'Mary Astor', 'David Niven', 'Gregory Gaye', 'Maria Ouspenskaya', 'Odette Myrtil', 'Spring Byington', 'Harlan Briggs', 'Kathryn Marlowe', 'John Payne', 'Bobby Barber', 'Wilson Benge', 'Ted Billings', 'Eugene Borden', 'Horace B. Carpenter', 'Gino Corrado', 'Jean De Briac', 'Helen Dickson', 'Jack George', 'Fred Malatesta', 'Beatrice Maude', 'Louis Mercier', 'Inez Palange', 'John Picorri', 'Pat Somerset', 'William Wyler', 'Sam Harris', 'John Barclay', 'Steve Carruthers', 'Bess Flowers', 'J.C. Fowler', 'Herschel Graham', 'Loretta Russell', 'Alphonse Martell', 'Edmund Mortimer', 'Harold Miller', 'George Nardelli', 'Dale van Sickel']","['Sam Dodsworth', 'Fran Dodsworth', 'Arnold Iselin', 'Edith Cortright', 'Captain Clyde Lockert', 'Baron Kurt Von Obersdorf', 'Baroness Von Obersdorf', 'Renée de Penable', 'Matey Pearson', 'Tubby Pearson', 'Emily Dodsworth McKee', 'Harry McKee', 'Italian Taxi Driver (Uncredited)', 'Steward on Queen Mary (Uncredited)', 'Man on Railroad Platform (Uncredited)', 'Baggage Carrier at Train Station (Uncredited)', 'Motor Company Employee (Uncredited)', 'American Express Clerk (Uncredited)', 'Official (Uncredited)', 'Tourist (Uncredited)', 'Orchestra Leader in Vienna (Uncredited)', 'Waiter (Uncredited)', 'Mary (Uncredited)', 'French Railroad Conductor (Uncredited)', 'Teresa (Uncredited)', 'Clerk (Uncredited)', 'Englishman (Uncredited)', 'Violin Player in Dance Orchestra (Uncredited)', 'Ship Passenger (Uncredited)', 'Ship Passenger (Uncredited)', 'Ship Passenger (Uncredited)', 'Ship Passenger (Uncredited)', 'Ship Passenger (Uncredited)', 'Ship Passenger (Uncredited)', 'Ship Passenger (Uncredited)', 'Ship Passenger (Uncredited)', 'Ship Passenger (Uncredited)', 'Ship Passenger (Uncredited)', 'Ship Passenger (Uncredited)', 'Ship Passenger (Uncredited)']",['William Wyler'],"[""['romance'"", ""'drama']""]"
21,tm66903,Sands of Iwo Jima,MOVIE,"The relationship between Sergeant Stryker and a group of rebellious recruits is made difficult by the Sergeant's tough training tactics. At Tarawa, the leathernecks have a chance to see Stryker in action, and begin to appreciate him.",1950,Unknown,100,"['drama', 'war', 'action', 'romance']",['US'],0,tt0041841,7.0,10399.0,7.629,6.5,"['John Wayne', 'John Agar', 'Adele Mara', 'Forrest Tucker', 'Wally Cassell', 'James Brown', 'Richard Webb', 'Arthur Franz', 'Julie Bishop', 'James Holden', 'Peter Coe', 'Richard Jaeckel', 'William Murphy', 'George Tyne', 'Hal Baylor', 'John McGuire', 'Martin Milner', 'Leonard Gumley', 'William Self', 'David M. Shoup', 'H.P. Crowe', 'Harold G. Schrier', 'Rene A. Gagnon', 'Ira H. Hayes', 'John H. Bradley', 'Conrad Binyon', 'David Clarke', 'Fred A. Datig', 'Bruce Edwards', 'Dorothy Ford', 'Carole Gallagher', 'Fred Graham', 'Don Haggerty', 'Gil Herman', 'William Hudson', 'I. Stanford Jolley', 'Dickie Jones', 'Billy Lechner', 'Mickey McCardle', 'Roger McGee', 'Al Murphy', ""Frank O'Connor"", 'Judy Sochor', 'Glen Vernon', 'Steve Wayne', 'Dick Wessel', 'Ted White', 'John Whitney', 'Joy Windsor']","['Sgt. John M. Stryker', ""PFC Peter T. 'Pete' Conway"", 'Allison Bromley', 'PFC Al J. Thomas', 'PFC Benny A. Regazzi', 'PFC Charlie Bass', ""PFC Dan 'Handsome' Shipley"", 'Cpl. Robert C. Dunne / Narrator', 'Mary', ""PFC 'Farmer' Soames"", 'PFC George Hellenpolis', 'PFC Frank Flynn', 'PFC Eddie Flynn', 'PFC Hart S. Harris', ""Pvt. J.E. 'Ski' Choynski"", 'Capt. Joyce', 'Pvt. Mike McHugh', 'Pvt. Sid Stein', 'Pvt. L.D. Fowler Jr.', 'Colonel D.M. Shoup', 'Lt. Col. H.P. Crowe', 'Captain Harold G. Schrier', 'PFC Rene A. Gagnon', 'PFC Ira H. Hayes', 'PM3C John H. Bradley', 'Marine (uncredited)', 'Wounded Marine (uncredited)', 'Marine (uncredited)', 'Marine (uncredited)', 'Tall Girl (uncredited)', 'USO Woman (uncredited)', 'Officer (uncredited)', 'Colonel in Staff Car (uncredited)', 'Lt. Baker (uncredited)', 'Marine (uncredited)', 'Forrestal (uncredited)', 'Scared Marine (uncredited)', 'Marine (uncredited)', 'Marine (uncredited)', 'Sailor (uncredited)', 'Bartender (uncredited)', 'Waiter in Bar (uncredited)', 'USO Woman (uncredited)', 'Marine (uncredited)', 'Marine (uncredited)', 'Grenade Instructor (uncredited)', 'Marine (uncredited)', 'Lt. Thompson (uncredited)', 'USO Woman (uncredited)']",['Allan Dwan'],"[""['drama'"", ""'war'"", ""'action'"", ""'romance']""]"
22,tm74259,The Pride of the Yankees,MOVIE,"The story of the life and career of the baseball hall of famer, Lou Gehrig.",1942,Unknown,128,"['drama', 'romance', 'sport']",['US'],0,tt0035211,7.6,10866.0,6.602,7.4,"['Gary Cooper', 'Teresa Wright', 'Babe Ruth', 'Walter Brennan', 'Dan Duryea', 'Elsa Janssen', 'Ludwig Stössel', 'Virginia Gilmore', 'Bill Dickey', 'Ernie Adams', 'Pierre Watkin', 'Harry Harvey', 'Mark Koenig', 'Bill Stern', 'Addison Richards', 'Hardie Albright', 'Edward Fielding', 'George Lessey', 'Edgar Barrier', 'Douglas Croft', 'Gene Collins', 'David Holt', 'Veloz', 'Yolanda', 'Frank Faylen', 'Pat Flaherty', 'Mary Gordon', 'Colin Kenny', 'Jack Carr']","[""Henry Louis 'Lou' Gehrig"", 'Eleanor Twitchell', 'Babe Ruth', 'Sam Blake', 'Hank Hanneman', ""Christina 'Mom' Gehrig"", ""Henry 'Pop' Gehrig"", 'Myra Tinsley', 'Bill Dickey', 'Miller Huggins', 'Mr. Twitchell', 'Joe McCarthy', 'Mark Koenig', 'Bill Stern', 'Coach', 'Van Tuyl', 'Clinic Doctor', 'Mayor of New Rochelle', 'Hospital Doctor', 'Lou Gehrig as a Boy', 'Billy (Age 8)', 'Billy (Age 17)', 'Specialty Dancer (as Veloz and Yolanda)', 'Specialty Dancer (as Veloz and Yolanda)', 'Yankee Third Base Coach (uncredited)', 'Yankee Ballplayer (uncredited)', 'Maid (uncredited)', 'Yankee Player on Train (uncredited)', 'Plumber']",['Sam Wood'],"[""['drama'"", ""'romance'"", ""'sport']""]"
23,tm112424,Things to Come,MOVIE,"The story of a century: a decades-long second World War leaves plague and anarchy, then a rational state rebuilds civilization and attempts space travel.",1936,Unknown,89,"['scifi', 'drama', 'war']",['GB'],0,tt0028358,6.6,7965.0,11.526,6.5,"['Raymond Massey', 'Edward Chapman', 'Ralph Richardson', 'Margaretta Scott', 'Cedric Hardwicke', 'Maurice Braddell', 'Sophie Stewart', 'Derrick De Marney', 'Ann Todd', 'Pearl Argyle', 'Kenneth Villiers', 'Ivan Brandt', 'Anne McLaren', 'Patricia Hilliard', 'Charles Carson', 'Patrick Barr', 'Noel Brophy', 'John Clements', 'Anthony Holles', 'Allan Jeayes', 'Pickles Livingston', 'George Sanders', 'Abraham Sofaer', 'Terry-Thomas']","['John Cabal / Oswald Cabal', 'Pippa Passworthy / Raymond Passworthy', 'The Boss', 'Roxana / Rowena', 'Theotocopulos', 'Dr. Harding', 'Mrs. Cabal', 'Richard Gordon', 'Mary Gordon', 'Catherine Cabal', 'Maurice Passworthy', 'Morden Mitani', 'The Child', 'Janet Gordon', 'Great Grandfather', 'World Transport Official (uncredited)', 'Irishman (uncredited)', 'The Airman (uncredited)', 'Simon Burton (uncredited)', 'Mr. Cabal (uncredited)', 'Horrie Passworthy (uncredited)', 'Celestial Body (uncredited)', 'The Jew (uncredited)', 'Man of the Future (uncredited)']",['William Cameron Menzies'],"[""['scifi'"", ""'drama'"", ""'war']""]"
